trace_coda_end_sample,source_depth_km,source_latitude_deg,source_longitude_deg,source_magnitude,source_origin_time,trace_p_arrival_sample,trace_p_arrival_time,trace_p_arrival_uncertainty_s,trace_s_arrival_sample,trace_s_arrival_time,trace_s_arrival_uncertainty_s,trace_snr_db,station_elevation_m,station_latitude_deg,station_longitude_deg,station_code,trace_category,trace_name_original,split,trace_name,trace_causal,trace_polarity,ID_poligono
2524.0,9.704980469,31.87905934,-103.8842088,2.212386802,2022-04-03T04:51:10.911631Z,140.0,2022-04-03T04:51:22.531300Z,0.3000000119,1332.0,2022-04-03T04:51:34.454934Z,0.3000000119,[3.46634446 6.57853542 3.81791087],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022gmly_PCOS_EV,train,"bucket408$822,:3,:6000",unknown,unknown,5
2731.0,7.416967773,31.63490412,-104.2161678,2.159661304,2022-04-04T08:26:48.777690Z,969.0,2022-04-04T08:27:02.259239Z,0.200000003,1850.0,2022-04-04T08:27:11.065643Z,0.200000003,[ 8.60217861 24.05918644 19.99634383],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022goon_PCOS_EV,test,"bucket411$158,:3,:6000",unknown,unknown,0
709.0,9.910644531,31.46950928,-103.5476143,1.878813785,2022-04-06T06:13:06.741758Z,345.0,2022-04-06T06:13:09.180606Z,0.200000003,527.0,2022-04-06T06:13:11.000909Z,0.3000000119,[13.68503016 26.83124103 24.52548969],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022gsbc_PCOS_EV,train,"bucket408$905,:3,:6000",unknown,unknown,4
2244.0,9.319360352,31.61429685,-103.9771627,4.01070142,2022-04-27T18:54:12.755961Z,930.0,2022-04-27T18:54:22.102567Z,0.200000003,1587.0,2022-04-27T18:54:28.669664Z,0.200000003,[29.5332474  45.80350506 45.2515668 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022ifjt_PCOS_EV,train,"bucket410$803,:3,:6000",unknown,unknown,1
1786.0,8.805200195,31.61477713,-103.9707092,3.9741231,2022-04-28T17:08:58.177383Z,466.0,2022-04-28T17:09:07.244921Z,0.1000000015,1126.0,2022-04-28T17:09:13.836004Z,0.200000003,[28.36090532 46.13071625 52.71689587],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022ihbu_PCOS_EV,dev,"bucket419$94,:3,:6000",unknown,unknown,1
2954.0,7.237011719,31.646951,-104.3978842,2.67245459,2022-05-06T06:06:18.073475Z,762.0,2022-05-06T06:06:34.252927Z,0.200000003,1858.0,2022-05-06T06:06:45.207731Z,0.400000006,[10.2211047  18.23610143 20.38383967],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022iuvz_PCOS_EV,train,"bucket412$216,:3,:6000",unknown,unknown,0
2527.0,5.154663085999999,31.68201092,-104.4130047,2.839139048,2022-05-10T10:24:13.094317Z,775.0,2022-05-10T10:24:32.344229Z,0.3000000119,1651.0,2022-05-10T10:24:41.102612Z,0.3000000119,[ 6.57848151 19.74046754 17.67753553],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022jcmm_PCOS_EV,train,"bucket412$379,:3,:6000",unknown,unknown,0
1718.0,7.905419922,31.59791297,-103.9977978,2.726198733,2022-05-14T09:15:22.489935Z,456.0,2022-05-14T09:15:32.156622Z,0.1000000015,1087.0,2022-05-14T09:15:38.469502Z,0.200000003,[16.61718071 33.52129738 30.91181166],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022jjse_PCOS_EV,train,"bucket412$531,:3,:6000",unknown,unknown,1
2399.0,7.185595703,31.67683334,-104.3965378,2.670486493,2022-05-15T07:05:14.842139Z,239.0,2022-05-15T07:05:31.451988Z,0.1000000015,1319.0,2022-05-15T07:05:42.252817Z,0.1000000015,[ 8.64431999 15.94675339 17.53708512],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022jljm_PCOS_EV,train,"bucket412$561,:3,:6000",unknown,unknown,0
2419.0,6.774267578,31.65220843,-104.3661776,2.653932549,2022-05-17T11:21:07.070521Z,311.0,2022-05-17T11:21:22.613291Z,0.1000000015,1365.0,2022-05-17T11:21:33.152851Z,0.3000000119,[ 6.78396882 17.61490973 15.81803167],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022jpix_PCOS_EV,test,"bucket414$5,:3,:6000",unknown,unknown,0
2883.0,7.93112793,31.67563361,-104.4043329,3.196773238,2022-05-22T11:34:01.372134Z,617.0,2022-05-22T11:34:18.483910Z,0.3000000119,1750.0,2022-05-22T11:34:29.810616Z,0.400000006,[12.31406558 25.18067239 24.56139913],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022jymv_PCOS_EV,train,"bucket412$808,:3,:6000",unknown,unknown,0
1978.0,7.905419922,31.59884304,-103.9945748,2.294979835,2022-05-28T11:59:38.301152Z,638.0,2022-05-28T11:59:47.600377Z,0.3000000119,1308.0,2022-05-28T11:59:54.303326Z,0.3000000119,[ 7.15800639 19.46746945 12.75627448],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022kjmr_PCOS_EV,test,"bucket414$201,:3,:6000",unknown,unknown,1
870.0,3.946386719,31.24522818,-103.5476438,2.484027379,2022-05-29T15:36:53.500633Z,240.0,2022-05-29T15:36:57.184549Z,0.3000000119,555.0,2022-05-29T15:37:00.334492Z,0.200000003,[24.99231486 35.14313411 35.85233426],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022klpj_PCOS_EV,train,"bucket413$32,:3,:6000",unknown,unknown,3
2203.0,9.627856445,31.59957436,-103.9819379,4.348172376,2022-06-01T15:01:49.756626Z,853.0,2022-06-01T15:01:58.978655Z,0.3000000119,1528.0,2022-06-01T15:02:05.726376Z,0.200000003,[28.27270806 43.45806508 46.74480698],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022kras_PCOS_EV,train,"bucket413$155,:3,:6000",unknown,unknown,1
3562.0,6.157275391,31.71526584,-104.5509138,4.586827771,2022-06-01T15:46:10.839592Z,924.0,2022-06-01T15:46:29.532158Z,0.200000003,2243.0,2022-06-01T15:46:42.723284Z,0.200000003,[30.05788242 48.1386077  44.84047831],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022krce_PCOS_EV,dev,"bucket419$339,:3,:6000",unknown,unknown,0
1630.0,9.627856445,31.61015535,-103.9787581,3.261353574,2022-06-01T16:06:13.333300Z,262.0,2022-06-01T16:06:22.831814Z,0.3000000119,946.0,2022-06-01T16:06:29.673283Z,0.3000000119,[15.35869957 29.65268752 26.64576669],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022krcw_PCOS_EV,train,"bucket413$220,:3,:6000",unknown,unknown,1
1487.0,6.157275391,31.59790198,-104.001025,2.145441576,2022-06-03T06:40:57.244820Z,147.0,2022-06-03T06:41:06.926657Z,0.200000003,817.0,2022-06-03T06:41:13.631412Z,0.3000000119,[ 3.31369912 22.04432575 11.82089573],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022kubg_PCOS_EV,train,"bucket413$372,:3,:6000",unknown,unknown,1
3612.0,9.139404297,31.60810541,-103.9731005,3.6686077,2022-06-03T16:41:41.515640Z,1026.0,2022-06-03T16:41:50.480957Z,0.3000000119,2319.0,2022-06-03T16:42:03.410265Z,0.3000000119,[25.21278731 39.61019541 36.30327728],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022kuva_PCOS_EV,dev,"bucket419$371,:3,:6000",unknown,unknown,1
3166.0,5.308911133,31.71926451,-104.538838,4.312351123,2022-06-06T07:12:54.150651Z,482.0,2022-06-06T07:13:12.959197Z,0.200000003,1824.0,2022-06-06T07:13:26.374344Z,0.3000000119,[37.1177168  52.5742665  55.51408866],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022kzot_PCOS_EV,train,"bucket413$584,:3,:6000",unknown,unknown,0
3127.0,7.494091797,31.65760532,-104.5180063,4.059689438,2022-06-08T10:42:02.198886Z,591.0,2022-06-08T10:42:20.166201Z,0.3000000119,1859.0,2022-06-08T10:42:32.848813Z,0.400000006,[20.48771623 32.55166145 37.50042601],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022ldmr_PCOS_EV,test,"bucket414$613,:3,:6000",unknown,unknown,0
2037.0,9.113696289,31.61379489,-103.9900717,3.557043705,2022-06-08T19:30:24.966833Z,715.0,2022-06-08T19:30:34.619258Z,0.200000003,1376.0,2022-06-08T19:30:41.233771Z,0.200000003,[28.55784293 47.88920207 47.56855848],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022leec_PCOS_EV,train,"bucket413$812,:3,:6000",unknown,unknown,1
2631.0,7.0827636720000005,31.66586614,-104.3867503,2.943921925,2022-06-12T11:15:17.848459Z,499.0,2022-06-12T11:15:34.255065Z,0.200000003,1565.0,2022-06-12T11:15:44.919796Z,0.3000000119,[14.56902952 24.77288496 29.38570559],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022lkvu_PCOS_EV,test,"bucket414$715,:3,:6000",unknown,unknown,0
2326.0,2.789526367,30.89470687,-103.4139525,2.90976709,2022-06-12T11:22:27.455064Z,474.0,2022-06-12T11:22:38.514270Z,0.3000000119,1400.0,2022-06-12T11:22:47.774565Z,0.3000000119,[10.05884062 36.65447731 30.10867156],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022lkwa_PCOS_EV,train,"bucket413$1004,:3,:6000",unknown,unknown,3
1549.0,3.098022461,31.07871877,-103.2521254,3.201560733,2022-06-18T12:43:34.699139Z,351.0,2022-06-18T12:43:43.335894Z,0.200000003,950.0,2022-06-18T12:43:49.325123Z,0.3000000119,[17.3700748  31.46856472 33.11047994],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022lvxs_PCOS_EV,train,"bucket415$268,:3,:6000",unknown,unknown,7
2401.0,7.596923828,31.5849964,-104.0117201,2.281438165,2022-06-21T17:50:04.966987Z,885.0,2022-06-21T17:50:13.549163Z,0.200000003,1643.0,2022-06-21T17:50:21.133127Z,0.200000003,[ 4.11901714 14.39462556  8.71286838],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mbui_PCOS_EV,test,"bucket414$946,:3,:6000",unknown,unknown,1
1854.0,8.75378418,31.61055976,-103.9954363,2.837644413,2022-06-22T08:12:57.472096Z,506.0,2022-06-22T08:13:06.768522Z,0.200000003,1180.0,2022-06-22T08:13:13.502334Z,0.200000003,[22.05012832 38.71464193 35.09672359],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mcwu_PCOS_EV,train,"bucket415$468,:3,:6000",unknown,unknown,1
1339.0,7.288427734,31.41206046,-103.5503059,2.130038723,2022-06-25T10:35:45.084449Z,847.0,2022-06-25T10:35:45.920028Z,0.200000003,1093.0,2022-06-25T10:35:48.375584Z,0.400000006,[17.33111676 29.25352438 33.52786836],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mioa_PCOS_EV,test,"bucket414$1023,:3,:6000",unknown,unknown,4
1683.0,2.3267822270000003,31.1284967,-103.1395722,2.055049142,2022-06-25T12:09:18.699454Z,415.0,2022-06-25T12:09:28.468757Z,0.3000000119,1049.0,2022-06-25T12:09:34.802571Z,0.3000000119,[-2.25411112 11.16426092 11.02858284],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mirc_PCOS_EV,train,"bucket415$607,:3,:6000",unknown,unknown,7
1775.0,7.596923828,31.60529524,-103.9892257,2.411269767,2022-06-26T06:07:22.643185Z,535.0,2022-06-26T06:07:32.404063Z,0.200000003,1155.0,2022-06-26T06:07:38.602646Z,0.200000003,[15.33786703 24.2889458  24.98059379],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mkas_PCOS_EV,train,"bucket415$678,:3,:6000",unknown,unknown,1
1512.0,6.157275391,31.61630003,-103.996808,2.441440508,2022-06-26T06:33:07.324407Z,266.0,2022-06-26T06:33:17.144598Z,0.200000003,889.0,2022-06-26T06:33:23.371398Z,0.3000000119,[11.7921     24.21579788 23.37518963],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mkbm_PCOS_EV,test,"bucket417$56,:3,:6000",unknown,unknown,1
1713.0,9.833520508,31.61153236,-103.9793022,3.206998233,2022-06-29T18:35:54.290024Z,479.0,2022-06-29T18:36:03.910469Z,0.200000003,1096.0,2022-06-29T18:36:10.087270Z,0.200000003,[11.62640185 29.40626367 31.26038699],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mqlw_PCOS_EV,test,"bucket417$139,:3,:6000",unknown,unknown,1
1686.0,7.93112793,31.59768044,-103.9986035,2.622784448,2022-06-30T09:06:59.153810Z,434.0,2022-06-30T09:07:08.855261Z,0.200000003,1060.0,2022-06-30T09:07:15.119685Z,0.200000003,[ 9.04534452 23.62400111 26.24707753],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mrop_PCOS_EV,train,"bucket415$875,:3,:6000",unknown,unknown,1
3239.0,5.8230712890000005,31.72407919,-104.2986652,2.851549166,2022-07-01T06:04:49.200648Z,975.0,2022-07-01T06:05:04.129506Z,0.200000003,2107.0,2022-07-01T06:05:15.444171Z,0.3000000119,[ 8.55110522 22.65396591 20.76151546],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mtec_PCOS_EV,train,"bucket415$925,:3,:6000",unknown,unknown,0
2955.0,8.702368164,31.64553205,-104.2910465,3.161453333,2022-07-02T00:04:03.033183Z,1011.0,2022-07-02T00:04:17.896733Z,0.200000003,1983.0,2022-07-02T00:04:27.615158Z,0.3000000119,[ 7.80226619 25.46833491 22.67373758],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022munt_PCOS_EV,train,"bucket415$964,:3,:6000",unknown,unknown,0
804.0,5.2060791019999995,31.47663252,-103.5763523,2.158098777,2022-07-02T19:23:38.677665Z,448.0,2022-07-02T19:23:40.768051Z,0.1000000015,626.0,2022-07-02T19:23:42.541082Z,0.3000000119,[16.25043897 28.93929532 32.14148783],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mvzy_PCOS_EV,train,"bucket415$1023,:3,:6000",unknown,unknown,4
2837.0,7.674047851999999,31.67270827,-104.4296075,2.956824291,2022-07-04T01:22:21.362990Z,445.0,2022-07-04T01:22:38.886385Z,0.200000003,1641.0,2022-07-04T01:22:50.850280Z,0.200000003,[11.28021356 21.82982904 18.29754579],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022myhh_PCOS_EV,test,"bucket417$257,:3,:6000",unknown,unknown,0
2244.0,9.936352539,31.61053782,-104.0018916,2.833231426,2022-07-04T02:46:43.321071Z,760.0,2022-07-04T02:46:52.387605Z,0.200000003,1502.0,2022-07-04T02:46:59.809378Z,0.3000000119,[16.3100031  32.96957917 31.11463159],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022mykb_PCOS_EV,test,"bucket417$279,:3,:6000",unknown,unknown,1
1688.0,7.596923828,31.59975131,-103.9978064,2.131299098,2022-07-05T07:16:37.830268Z,456.0,2022-07-05T07:16:47.676523Z,0.200000003,1072.0,2022-07-05T07:16:53.839649Z,0.3000000119,[12.11989704 26.60835053 22.12870424],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022naom_PCOS_EV,train,"bucket416$232,:3,:6000",unknown,unknown,1
2754.0,6.131567382999999,31.72271052,-104.5081732,2.833758257,2022-07-11T08:25:45.268984Z,106.0,2022-07-11T08:26:02.905250Z,0.1000000015,1430.0,2022-07-11T08:26:16.144874Z,0.3000000119,[11.71793897 27.79653648 27.24831357],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022nlpv_PCOS_EV,test,"bucket417$445,:3,:6000",unknown,unknown,0
1857.0,6.157275391,31.60067776,-103.9956592,2.183843742,2022-07-11T09:27:52.028533Z,617.0,2022-07-11T09:28:01.748558Z,0.200000003,1237.0,2022-07-11T09:28:07.949951Z,0.200000003,[ 6.46210874 24.51896686 24.36562518],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022nlrw_PCOS_EV,train,"bucket416$546,:3,:6000",unknown,unknown,1
3041.0,6.157275391,31.67481786,-104.4234363,3.219267917,2022-07-15T13:23:29.243359Z,461.0,2022-07-15T13:23:45.256674Z,0.3000000119,1751.0,2022-07-15T13:23:58.160425Z,0.3000000119,[ 9.94476784 28.60274148 23.13686796],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022nthp_PCOS_EV,train,"bucket416$644,:3,:6000",unknown,unknown,0
2514.0,7.57121582,31.65887722,-104.3654279,3.396233632,2022-07-16T17:03:27.358977Z,436.0,2022-07-16T17:03:43.223412Z,0.3000000119,1475.0,2022-07-16T17:03:53.613573Z,0.3000000119,[15.0392571  27.10313738 24.6303609 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022nvkk_PCOS_EV,test,"bucket417$552,:3,:6000",unknown,unknown,0
2277.0,9.113696289,31.6036696,-103.9943283,3.070847609,2022-07-20T03:27:06.794156Z,1007.0,2022-07-20T03:27:16.581931Z,0.200000003,1642.0,2022-07-20T03:27:22.930229Z,0.3000000119,[21.61561703 36.36444706 36.8057579 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022obrm_PCOS_EV,test,"bucket417$652,:3,:6000",unknown,unknown,1
2339.0,6.851391602,31.65318824,-104.3928273,3.172366702,2022-07-21T07:36:16.199488Z,159.0,2022-07-21T07:36:32.233419Z,0.1000000015,1249.0,2022-07-21T07:36:43.138920Z,0.1000000015,[21.32712165 31.32078348 31.28148144],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022odve_PCOS_EV,test,"bucket417$699,:3,:6000",unknown,unknown,0
2528.0,5.925903320000001,31.68011905,-104.4210628,4.932621619,2022-07-21T13:35:58.088948Z,318.0,2022-07-21T13:36:14.944379Z,0.200000003,1423.0,2022-07-21T13:36:25.998578Z,0.3000000119,[33.44469985 50.74763607 53.10672821],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022oeha_PCOS_EV,train,"bucket416$1014,:3,:6000",unknown,unknown,0
1665.0,7.828295898,31.60048117,-103.9857073,3.211268051,2022-07-22T07:15:58.701560Z,325.0,2022-07-22T07:16:07.923112Z,0.200000003,995.0,2022-07-22T07:16:14.622520Z,0.3000000119,[21.51310138 40.21874238 39.02496575],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022ofpz_PCOS_EV,train,"bucket418$65,:3,:6000",unknown,unknown,1
1713.0,7.262719727,31.55632374,-104.1161523,3.372549848,2022-07-23T18:47:33.724628Z,269.0,2022-07-23T18:47:45.390540Z,0.200000003,991.0,2022-07-23T18:47:52.610153Z,0.3000000119,[24.5509708  37.66415079 37.52948671],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022oiif_PCOS_EV,train,"bucket418$134,:3,:6000",unknown,unknown,1
3140.0,6.979931641,31.66395848,-104.3974988,2.588646185,2022-07-24T10:33:46.304805Z,1024.0,2022-07-24T10:34:03.010455Z,0.400000006,2082.0,2022-07-24T10:34:13.594810Z,0.200000003,[ 8.39535563 16.42985333 17.18179769],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022ojnn_PCOS_EV,train,"bucket418$202,:3,:6000",unknown,unknown,0
2909.0,7.622631835999999,31.67171146,-104.3709219,3.724403843,2022-07-27T06:30:37.812930Z,729.0,2022-07-27T06:30:53.277483Z,0.3000000119,1819.0,2022-07-27T06:31:04.175507Z,0.3000000119,[22.13796448 36.97254784 38.97507889],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022oosa_PCOS_EV,train,"bucket418$360,:3,:6000",unknown,unknown,0
2529.0,7.211303710999999,31.6743905,-104.3833268,4.204545165,2022-07-28T17:12:01.313877Z,277.0,2022-07-28T17:12:17.281135Z,0.3000000119,1403.0,2022-07-28T17:12:28.541212Z,0.200000003,[27.44138001 44.10217455 41.93317523],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022orir_PCOS_EV,train,"bucket418$398,:3,:6000",unknown,unknown,0
3597.0,6.979931641,31.72872322,-104.5930719,3.946474108,2022-08-07T08:15:16.086436Z,897.0,2022-08-07T08:15:35.571702Z,0.3000000119,2247.0,2022-08-07T08:15:49.065939Z,0.400000006,[30.01420794 38.46067738 43.82074918],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022piya_PCOS_EV,train,"bucket418$900,:3,:6000",unknown,unknown,0
3630.0,6.157275391,31.72131848,-104.599453,2.722384079,2022-08-07T08:28:50.461485Z,946.0,2022-08-07T08:29:09.857817Z,0.3000000119,2288.0,2022-08-07T08:29:23.279171Z,0.3000000119,[11.17816618 22.36648158 21.22374037],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022piyi_PCOS_EV,test,"bucket421$184,:3,:6000",unknown,unknown,0
2089.0,7.879711914,31.72959515,-104.1150319,3.135685747,2022-08-08T04:38:53.562453Z,345.0,2022-08-08T04:39:06.017691Z,0.3000000119,1217.0,2022-08-08T04:39:14.736909Z,0.400000006,[28.23281027 40.14440591 39.94889939],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pkmj_PCOS_EV,train,"bucket418$944,:3,:6000",unknown,unknown,1
2734.0,6.671435547,31.68286995,-104.4558137,2.931432504,2022-08-10T03:55:12.384743Z,534.0,2022-08-10T03:55:29.884229Z,0.200000003,1634.0,2022-08-10T03:55:40.883525Z,0.400000006,[ 6.11201291 24.08901269 21.47753274],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pobw_PCOS_EV,dev,"bucket419$1021,:3,:6000",unknown,unknown,0
2634.0,6.645727539,31.68330721,-104.4253993,4.5159063,2022-08-11T07:17:16.599455Z,408.0,2022-08-11T07:17:33.341825Z,0.3000000119,1521.0,2022-08-11T07:17:44.478462Z,0.6000000238,[32.26389089 43.65643892 48.39663239],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pqec_PCOS_EV,test,"bucket421$342,:3,:6000",unknown,unknown,0
2062.0,7.905419922,31.6161956,-104.2345968,2.902281768,2022-08-13T20:39:48.985816Z,684.0,2022-08-13T20:40:04.475854Z,0.400000006,1373.0,2022-08-13T20:40:11.366672Z,0.400000006,[ 9.60376249 19.43006328 19.69175428],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022puvp_PCOS_EV,dev,"bucket429$55,:3,:6000",unknown,unknown,0
2288.0,8.085375977,31.73513088,-104.1102169,3.336238796,2022-08-15T06:18:01.803923Z,602.0,2022-08-15T06:18:14.211918Z,0.200000003,1445.0,2022-08-15T06:18:22.643458Z,0.3000000119,[28.33063396 36.64919387 34.94190293],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pxke_PCOS_EV,test,"bucket421$520,:3,:6000",unknown,unknown,1
2204.0,5.437451172,31.1259234,-103.2955894,2.32470036,2022-08-15T22:31:58.898469Z,880.0,2022-08-15T22:32:05.787911Z,0.200000003,1542.0,2022-08-15T22:32:12.403706Z,0.400000006,[ 2.05918209  7.48472214 13.27318347],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pyqh_PCOS_EV,train,"bucket420$621,:3,:6000",unknown,unknown,7
2984.0,6.979931641,31.64647395,-104.4005707,3.04521044,2022-08-15T23:39:34.827717Z,698.0,2022-08-15T23:39:53.907510Z,0.3000000119,1841.0,2022-08-15T23:40:05.330032Z,0.400000006,[ 7.94853052 15.38372638 19.69446629],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pysn_PCOS_EV,test,"bucket421$544,:3,:6000",unknown,unknown,0
1569.0,4.383422852,31.1826293,-103.27053,2.908550182,2022-08-15T23:45:27.601572Z,281.0,2022-08-15T23:45:35.311198Z,0.3000000119,925.0,2022-08-15T23:45:41.759346Z,0.3000000119,[12.07191595 25.60944227 28.49006417],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022pysr_PCOS_EV,train,"bucket420$654,:3,:6000",unknown,unknown,7
265.0,4.820458984,31.43411008,-103.5062752,1.272809214,2022-08-19T22:31:47.110554Z,121.0,2022-08-19T22:31:48.436476Z,0.3000000119,193.0,2022-08-19T22:31:49.156867Z,0.3000000119,[22.10310204 36.12740023 39.51539507],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022qfyg_PCOS_EV,train,"bucket420$872,:3,:6000",unknown,unknown,4
2332.0,8.008251953,31.56937051,-104.0116446,2.409344854,2022-08-28T09:44:18.991195Z,1068.0,2022-08-28T09:44:28.612413Z,0.200000003,1700.0,2022-08-28T09:44:34.938812Z,0.200000003,[17.44882106 34.97559493 21.28397857],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022qvkn_PCOS_EV,train,"bucket422$363,:3,:6000",unknown,unknown,1
992.0,4.897583008,31.2008772,-103.5447038,1.9938899,2022-08-29T10:51:12.856860Z,296.0,2022-08-29T10:51:17.485845Z,0.200000003,644.0,2022-08-29T10:51:20.970520Z,0.200000003,[15.80673909 35.28910599 29.39099482],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022qxif_PCOS_EV,train,"bucket422$455,:3,:6000",unknown,unknown,3
1842.0,6.234399414,31.70622942,-104.0976604,3.376533161,2022-08-30T20:49:52.813731Z,462.0,2022-08-30T20:50:05.356476Z,0.200000003,1152.0,2022-08-30T20:50:12.260226Z,0.400000006,[11.85011652 21.89567621 24.91005771],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022qzxn_PCOS_EV,test,"bucket424$45,:3,:6000",unknown,unknown,1
2377.0,7.365551758,31.61207951,-104.2735695,2.459046624,2022-09-01T06:01:46.870388Z,443.0,2022-09-01T06:02:00.523625Z,0.5,1410.0,2022-09-01T06:02:10.198922Z,0.5,[ 5.53266194 18.8870025  18.33488609],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022rcle_PCOS_EV,train,"bucket422$664,:3,:6000",unknown,unknown,0
1708.0,6.157275391,31.60155272,-104.0085728,3.705253868,2022-09-01T16:17:27.990035Z,400.0,2022-09-01T16:17:37.552772Z,0.3000000119,1054.0,2022-09-01T16:17:44.092434Z,0.400000006,[27.11285913 43.56390393 47.82231488],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022rdfm_PCOS_EV,test,"bucket424$111,:3,:6000",unknown,unknown,1
2275.0,6.5686035160000005,31.62459784,-103.9893144,4.448835548,2022-09-01T16:23:29.487547Z,937.0,2022-09-01T16:23:38.711877Z,0.200000003,1606.0,2022-09-01T16:23:45.409201Z,0.3000000119,[29.96049094 51.71866929 57.71238401],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022rdfr_PCOS_EV,train,"bucket422$717,:3,:6000",unknown,unknown,1
2222.0,6.208691406,31.59192553,-104.0015346,4.093029702,2022-09-02T00:07:37.112873Z,894.0,2022-09-02T00:07:46.289988Z,0.200000003,1558.0,2022-09-02T00:07:52.927296Z,0.400000006,[34.66184732 56.16664051 54.29389763],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022rduz_PCOS_EV,test,"bucket424$160,:3,:6000",unknown,unknown,1
1624.0,7.802587891,31.58225387,-104.0074046,3.466379379,2022-09-02T04:55:15.798668Z,338.0,2022-09-02T04:55:25.195590Z,0.200000003,981.0,2022-09-02T04:55:31.627494Z,0.3000000119,[20.26337167 40.89937779 44.69694975],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022reem_PCOS_EV,test,"bucket424$205,:3,:6000",unknown,unknown,1
1728.0,7.596923828,31.6006595,-104.001038,2.9680696,2022-09-03T00:44:57.074273Z,342.0,2022-09-03T00:45:06.553914Z,0.200000003,1035.0,2022-09-03T00:45:13.475739Z,0.3000000119,[18.53377578 36.58784165 31.28688601],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2022rfrs_PCOS_EV,train,"bucket422$1008,:3,:6000",unknown,unknown,1
